Valor_Aluguel;Valor_Condominio;Metragem;N_Quartos;N_banheiros;N_Suites;N_Vagas
5999;1400;175;4;4;1;2
6000;800;150;3;4;3;2
6000;0;152;2;2;1;1
6000;1100;43;1;2;1;1
6000;3300;248;3;4;3;4
6000;1500;250;4;5;3;2
6000;2855;160;3;4;1;2
6000;1700;198;4;4;3;3
6000;2192;210;4;5;4;4
6000;1450;180;4;4;2;2
6000;2892;220;4;4;3;3
6000;0;150;4;5;2;3
6000;1800;150;3;4;2;3
6000;1800;162;4;5;3;3
6000;0;136;3;2;1;2
6000;1200;143;2;3;2;2
6000;895;143;3;4;3;2
6000;1106;158;3;4;3;2
6000;1200;158;3;4;3;2
6000;3300;390;4;4;3;4
6000;1518;130;3;5;1;1
6000;0;50;1;2;1;1
6000;0;440;4;3;2;0
6000;3040;186;3;2;1;3
6000;4200;257;4;2;1;3
6000;3400;219;3;4;3;4
6000;800;150;3;4;3;2
6000;1100;164;3;5;3;3
6000;3300;248;3;4;3;4
6000;1923;190;3;4;3;2
6000;2106;150;3;2;1;2
6000;1600;190;3;4;3;2
6000;1200;180;3;4;3;3
6000;0;192;4;3;2;3
6000;950;102;2;1;0;1
6000;2605;178;3;2;1;1
6000;1372;60;1;2;1;2
6000;1383;61;1;2;1;2
6000;1251;65;1;2;1;1
6000;2900;170;3;2;1;1
6000;3900;220;4;5;4;3
6000;1150;110;2;2;1;1
6000;1671;100;3;2;1;1
6000;1300;138;3;2;1;1
6000;1100;104;3;2;1;3
6000;1380;168;4;2;1;2
6000;2775;246;4;5;4;4
6000;1400;160;4;1;0;3
6000;1500;160;3;2;1;2
6000;1450;193;2;1;0;2
6000;1200;100;3;3;2;2
6000;1100;162;3;2;1;2
6000;2200;165;3;2;1;2
6000;1831;124;1;2;1;2
6000;3700;240;3;4;3;3
6000;1800;124;3;3;2;2
6000;1560;186;3;4;3;3
6000;1800;155;3;2;1;2
6000;650;60;2;2;1;1
6000;1300;85;3;2;1;1
6000;1588;138;3;2;1;1
6000;1300;190;4;5;4;3
6000;1600;177;4;3;2;3
6000;1271;151;3;4;3;3
6000;1100;125;3;2;1;2
6000;1200;125;3;2;1;2
6000;1500;172;4;3;2;3
6000;906;151;3;4;3;2
6000;1100;184;4;4;3;3
6000;886;119;3;2;1;2
6000;770;66;1;2;1;1
6000;800;69;1;2;1;1
6000;0;81;2;3;2;2
6000;985;105;2;3;2;2
6000;850;79;2;2;1;2
6000;5250;330;4;6;4;4
6000;0;313;5;8;4;4
6000;0;70;1;2;1;1
6000;1600;140;3;4;1;2
6000;1597;136;3;3;1;2
6000;3000;215;3;5;3;4
6000;1100;120;3;3;1;2
6000;1995;129;3;2;1;3
6000;1460;132;3;3;2;2
6000;1500;185;4;3;2;3
6000;4180;83;2;3;2;2
6000;1100;97;3;2;1;2
6000;1837;142;3;2;1;2
6000;1500;186;4;3;2;2
6000;3100;170;3;2;1;3
6000;1800;150;3;3;2;3
6000;1900;215;4;5;4;2
6000;4500;246;3;4;3;3
6000;4500;246;3;4;3;3
6000;1200;143;2;3;2;2
6000;985;105;2;3;2;2
6100;1565;126;2;2;1;1
6110;1722;164;3;3;2;1
6200;1800;170;4;5;3;3
6200;1336;178;3;4;3;3
6200;600;58;1;2;1;2
6200;1700;76;1;2;1;2
6264;1052;100;2;2;1;0
6273;3778;220;3;5;3;3
6300;1460;62;1;3;1;2
6300;1106;158;3;4;3;2
6300;1460;62;1;2;1;2
6300;1200;110;2;3;2;2
6350;1150;100;2;2;1;1
6400;2019;42;1;1;0;1
6400;2019;42;1;1;0;1
6400;1170;158;3;4;3;2
6400;3800;190;3;4;3;3
6434;4400;143;3;3;2;2
6500;885;107;3;3;1;1
6500;0;92;1;2;1;1
6500;1616;147;3;4;3;3
6500;0;67;1;2;1;2
6500;0;163;4;5;3;3
6500;1750;184;4;4;3;4
6500;0;163;4;5;3;3
6500;0;163;4;5;3;3
6500;0;163;4;5;3;3
6500;2100;340;4;4;3;3
6500;2263;250;4;5;4;4
6500;808;90;2;2;1;1
6500;2098;173;3;4;1;2
6500;4509;400;4;5;4;3
6500;1600;154;4;3;2;3
6500;500;46;1;2;1;1
6500;1750;184;4;4;3;4
6500;2263;250;4;5;4;4
6500;1072;85;2;2;1;1
6500;1701;155;3;3;2;3
6500;1450;145;3;2;1;2
6500;1850;208;3;2;1;2
6500;4901;336;4;5;4;5
6500;2590;188;3;2;1;2
6500;1550;98;3;2;1;3
6500;1250;104;2;2;1;2
6500;1600;165;3;4;3;2
6500;1235;109;2;3;2;2
6500;1550;234;5;5;4;3
6500;1500;151;3;3;2;3
6500;1040;115;4;2;1;2
6500;2300;145;2;4;2;2
6500;1800;150;3;4;2;2
6500;2000;246;2;3;2;1
6500;500;35;1;2;1;1
6500;2875;70;2;2;1;2
6500;2735;210;4;5;3;3
6500;1200;90;2;4;2;2
6500;818;89;2;2;1;1
6500;1550;234;5;5;4;3
6500;2000;200;3;4;3;3
6500;680;78;2;2;1;1
6500;2500;62;1;2;1;2
6500;2875;70;2;2;1;2
6500;2400;207;3;2;1;2
6500;1072;103;3;3;2;2
6500;1300;110;2;3;2;2
6500;0;90;2;3;2;2
6500;2590;188;3;2;1;2
6500;1000;120;3;2;1;2
6500;1800;173;3;4;3;3
6500;2200;293;4;2;1;3
6500;1200;43;1;2;1;1
6700;0;130;3;3;1;1
6700;2086;119;2;3;2;2
6700;1293;162;3;4;3;2
6700;2600;330;5;4;3;2
6800;1100;93;2;3;1;2
6800;2000;265;4;3;2;2
6800;1500;183;3;2;1;2
6800;2100;151;3;4;3;3
6800;950;126;2;3;2;2
6800;1600;210;3;4;3;3
6800;710;75;2;2;1;1
6800;0;141;3;5;3;2
6800;1000;110;3;2;1;1
6850;1490;98;2;2;1;2
6900;2100;47;1;2;1;1
6900;1960;150;3;5;3;3
6900;4000;290;3;4;3;4
6900;1590;188;4;3;2;2
6990;2950;263;4;1;0;4
6999;2600;255;3;5;3;3
7000;1000;149;3;4;3;2
7000;1750;135;2;4;1;2
7000;1400;177;3;5;3;3
7000;1500;104;3;2;1;2
7000;1000;162;3;2;1;0
7000;2800;250;3;2;1;2
7000;1851;333;3;4;3;2
7000;2200;227;3;2;1;2
7000;1600;170;3;2;1;1
7000;1400;171;3;4;3;3
7000;1244;164;3;4;3;3
7000;1200;172;4;3;2;4
7000;1000;149;3;4;3;2
7000;790;55;1;2;1;1
7000;1230;84;2;3;2;2
7000;1250;73;1;2;1;2
7000;1301;145;2;2;1;3
7000;4000;360;3;4;3;2
7000;2799;182;3;3;2;3
7000;970;126;2;3;2;2
7000;2500;178;4;4;3;4
7000;2050;250;4;3;2;2
7000;2250;243;4;3;2;2
7000;2050;250;4;3;2;2
7000;1500;130;3;4;3;2
7000;1700;151;3;4;3;3
7000;1550;75;2;2;1;1
7000;1200;104;2;3;1;2
7000;1500;177;3;5;3;3
7000;1750;130;3;4;3;3
7000;3500;243;4;5;4;3
7000;2019;35;1;1;0;1
7000;4742;373;4;2;1;4
7000;1476;105;1;2;1;2
7000;1400;104;3;2;1;2
7000;1400;140;3;2;1;2
7100;600;78;2;3;2;2
7200;1080;131;3;3;1;1
7200;1080;131;3;3;1;1
7200;1900;62;1;2;1;2
7200;1750;158;4;3;2;2
7200;1500;175;3;4;3;3
7200;1900;62;1;2;1;2
7200;1900;62;1;2;1;2
7200;1900;62;1;2;1;2
7200;1900;62;1;2;1;2
7300;1145;124;3;3;1;2
7300;872;105;3;2;1;2
7300;872;105;3;2;1;2
7300;1600;210;3;4;3;4
7303;880;105;3;2;1;2
7400;2500;211;3;5;3;3
7400;1900;220;3;2;1;1
7400;2300;211;4;4;3;3
7437;1876;127;2;3;1;1
7450;2291;170;3;3;2;0
7500;1080;131;3;3;1;1
7500;2600;211;4;3;1;1
7500;3204;370;4;6;4;5
7500;1400;140;3;3;1;2
7500;1500;140;3;4;3;2
7500;1100;159;3;4;3;3
7500;1293;162;3;4;3;2
7500;2250;216;4;5;2;3
7500;1250;109;2;2;1;2
7500;2500;210;3;2;1;2
7500;790;54;1;2;1;1
7500;1600;96;2;3;2;2
7500;4019;272;4;4;3;3
7500;1460;150;2;2;1;2
7500;1850;250;3;3;2;2
7500;3200;150;2;3;2;2
7500;3310;250;4;3;2;3
7500;3000;190;4;4;3;3
7500;2115;205;4;4;3;4
7500;2838;289;4;5;4;4
7500;1590;136;3;4;3;2
7500;2252;199;4;3;2;4
7500;2291;170;3;3;2;3
7500;1830;204;4;4;3;4
7500;1165;111;2;4;2;2
7500;1034;93;3;3;1;2
7500;1275;112;2;3;2;2
7500;1300;112;3;4;1;2
7500;1286;111;2;3;2;2
7500;1000;98;2;2;1;2
7500;1500;200;3;2;1;1
7500;1500;210;3;5;3;4
7500;1500;172;3;4;2;3
7500;1400;140;3;2;1;2
7506;2716;186;3;2;1;2
7599;0;79;1;2;1;1
7600;2900;242;3;5;3;3
7600;3300;354;3;4;3;4
7700;1600;91;2;2;1;1
7700;2500;230;4;5;2;4
7700;1300;111;3;4;2;2
7700;2000;178;3;4;3;4
7800;2090;280;2;3;2;2
7800;0;213;4;3;2;3
7800;2400;168;3;2;1;2
7800;1300;110;3;4;2;2
7800;2500;283;4;5;3;2
7800;1390;124;3;2;1;2
7800;1100;111;3;3;1;2
7900;1650;140;3;4;3;3
7900;1290;189;3;4;3;3
7900;0;153;3;2;1;3
8000;1400;132;3;2;1;1
8000;1400;132;3;2;1;1
8000;1400;132;3;2;1;1
8000;1400;132;3;2;1;1
8000;1400;132;3;2;1;1
8000;1400;132;3;2;1;1
8000;1400;132;3;2;1;1
8000;1400;132;3;2;1;1
8000;0;116;2;2;1;1
8000;1600;213;3;4;3;3
8000;1650;213;3;4;3;3
8000;1950;187;3;4;2;1
8000;3265;230;4;3;1;3
8000;4710;225;3;5;3;3
8000;2000;178;3;5;3;3
8000;0;373;4;6;4;4
8000;0;273;10;4;1;8
8000;0;93;2;2;1;1
8000;2754;220;4;5;3;3
8000;80;145;4;1;2;3
8000;1500;171;3;5;3;3
8000;1100;176;4;3;2;3
8000;2800;270;4;5;4;4
8000;1800;154;3;4;3;3
8000;1701;213;3;4;3;3
8000;1600;240;4;5;4;4
8000;600;92;2;1;0;1
8000;1780;76;1;2;1;2
8000;3300;180;3;2;1;2
8000;1200;80;1;2;1;2
8000;2100;180;3;4;3;3
8000;1600;160;3;4;3;3
8000;2100;180;4;2;1;3
8000;1600;179;3;4;3;3
8000;2000;128;2;2;1;3
8000;3000;270;4;3;2;3
8000;4200;510;6;5;4;3
8000;2997;282;4;5;4;4
8000;2700;170;3;3;2;3
8000;2754;220;4;4;3;3
8000;3300;180;3;2;1;3
8000;1100;127;2;3;2;2
8000;1363;187;3;4;3;3
8000;1300;175;3;3;2;3
8000;0;240;3;5;3;3
8000;1200;150;3;4;3;2
8000;1031;92;2;3;1;2
8000;1228;147;3;4;3;3
8000;2900;391;4;2;1;1
8000;0;62;1;2;1;2
8000;1650;180;3;3;1;3
8000;3000;130;2;2;1;2
8000;1100;127;2;3;2;2
8000;2640;160;4;6;4;3
8000;2639;162;3;6;3;3
8000;2600;393;3;2;1;1
8000;3200;228;4;3;2;4
8000;1650;213;4;4;3;3
8000;2610;195;4;5;4;3
8000;3200;160;3;2;1;3
8000;8860;414;4;5;4;4
8000;1600;160;3;4;3;3
8000;5116;296;4;5;4;3
8000;1770;186;4;3;2;4
8000;547;79;2;3;2;3
8000;1600;141;3;2;1;2
8000;1824;47;1;2;1;2
8000;2100;177;4;3;2;3
8000;2100;172;3;4;3;3
8100;2300;157;3;4;3;3
8100;1061;96;2;4;2;2
8100;1061;93;2;3;2;2
8200;1842;42;1;1;0;2
8200;1842;42;1;1;0;2
8200;1800;164;3;2;1;2
8300;1500;98;2;3;2;2
8300;3300;188;2;4;2;2
8329;3081;257;4;5;4;4
8342;1280;81;2;2;1;2
8400;1200;84;1;2;1;1
8499;1585;210;3;4;3;4
8500;1350;187;3;6;3;3
8500;4251;270;4;5;4;4
8500;2450;193;3;4;3;0
8500;2400;276;4;3;2;4
8500;2500;170;3;4;3;3
8500;3000;270;4;6;4;4
8500;2600;240;4;2;3;3
8500;2580;330;4;5;4;4
8500;1533;158;2;2;1;2
8700;1580;180;3;5;3;3
8700;5040;852;7;6;5;6
8800;4200;270;4;5;4;4
8823;110;250;4;2;3;2
8990;1690;162;3;3;2;2
9000;2741;250;4;4;1;2
9000;2434;255;3;2;1;2
9000;4000;300;4;5;4;4
9000;1250;120;2;3;2;2
9000;2000;266;4;5;4;4
9000;2741;250;4;2;1;2
9000;2741;250;4;2;1;2
9000;2500;180;3;4;3;4
9000;4583;510;5;5;4;3
9000;1800;250;4;5;4;4
9000;2000;266;4;5;4;4
9000;2500;250;4;5;4;4
9000;3046;298;4;3;2;3
9000;2600;221;4;5;4;4
9000;2200;180;3;4;3;4
9000;547;78;2;2;1;2
9000;1050;150;3;2;1;2
9000;2280;574;4;1;4;5
9000;1400;224;4;4;3;4
9000;1600;184;3;4;3;3
9000;1710;233;4;5;4;3
9000;1900;150;3;4;3;3
9000;1720;176;4;2;1;2
9000;1400;111;3;4;1;2
9000;1950;168;3;4;3;3
9193;588;80;2;3;2;2
9200;2000;210;3;4;3;4
9200;0;270;4;6;4;4
9312;3350;371;4;5;4;5
9500;1500;80;2;2;1;2
9500;2000;215;2;4;1;2
9500;1505;206;4;3;2;3
9500;4200;280;4;5;4;5
9500;3365;189;2;3;2;2
9500;3196;206;3;4;3;3
9500;2300;218;3;5;3;4
9500;1800;169;3;5;3;3
9500;2600;259;3;4;1;1
9500;1400;225;3;2;3;4
9500;1850;219;2;4;2;4
9500;3800;370;4;3;2;2
9500;4200;270;4;5;4;4
9800;1650;180;3;4;3;3
9800;1300;140;3;2;1;2
9850;1650;180;4;3;2;3
9900;3200;250;3;5;3;5
9900;1500;145;3;5;3;2
9990;1600;162;3;3;2;2
10000;0;70;1;2;1;1
10000;1550;155;2;3;2;2
10000;1600;122;3;3;1;2
10000;2900;220;3;3;1;2
10000;3800;210;4;4;2;3
10000;4000;420;4;5;4;4
10000;3500;390;4;5;4;1
10000;3204;370;4;6;4;5
10000;1840;200;3;4;3;4
10000;1842;162;3;5;3;3
10000;1600;215;3;4;3;2
10000;1500;180;4;4;3;3
10000;1338;156;2;2;1;1
10000;2850;203;4;2;1;3
10000;1100;118;3;4;3;2
10000;3300;200;3;4;3;3
10000;3500;252;4;5;4;5
10000;3200;280;4;4;3;3
10000;1233;130;2;3;2;2
10000;1858;133;3;3;2;3
10000;1858;133;3;2;1;3
10000;3800;210;4;3;2;3
10000;3800;314;4;5;4;4
10000;2820;270;3;4;3;2
10000;1395;113;2;3;2;2
10000;1900;156;3;4;3;3
10000;2280;235;4;5;4;4
10000;2656;220;4;4;3;4
10000;2600;261;3;4;3;4
10000;9500;452;4;3;2;4
10000;2500;163;3;4;3;3
10000;1831;198;4;3;2;4
10000;2500;163;3;4;3;3
10000;1900;176;3;4;3;4
10000;3200;230;4;5;4;4
10000;1320;180;3;2;1;2
10000;2314;157;3;4;3;4
10000;1300;110;2;2;1;2
10000;1350;176;3;4;3;3
10000;1800;230;4;5;4;3
10000;1450;130;3;4;1;2
10000;1200;145;4;5;3;3
10000;1600;153;3;5;3;3
10000;1475;127;3;4;3;3
10000;2000;136;4;4;3;3
10000;2415;230;4;2;1;2
10000;2400;276;4;5;4;2
10000;1350;70;1;2;1;1
10000;2700;210;3;5;3;3
10000;1600;122;2;3;2;2
10000;1920;178;3;5;3;2
10000;1679;140;3;4;3;3
10000;1500;178;3;4;3;3
10000;1700;210;3;5;3;3
10000;1100;220;2;3;2;2
10000;5096;420;4;3;2;3
10000;3450;318;4;5;4;4
10000;3500;312;4;5;4;4
10000;0;160;4;4;3;2
10000;3500;250;2;3;2;3
10000;2250;208;4;5;4;4
10000;2050;247;4;5;4;4
10000;1100;180;3;4;3;4
10000;4400;315;2;3;2;6
10000;2100;190;4;3;2;3
10000;2225;157;3;4;3;4
10100;2850;270;3;4;3;2
10370;2700;291;4;2;1;2
10500;3700;270;4;5;4;2
10500;2780;161;4;4;3;4
10500;2780;160;3;5;3;4
10500;2700;291;4;4;1;3
10500;2278;90;1;2;1;2
10500;1880;200;3;2;1;2
10500;1750;225;3;3;1;2
10500;1484;124;2;3;2;2
10500;1850;161;4;4;3;3
10500;4000;245;4;5;4;3
10700;1300;178;3;4;3;3
10800;1541;180;3;5;3;3
10800;2200;215;3;4;1;3
10800;3800;380;3;2;1;2
10900;1890;104;1;2;1;1
11000;0;100;2;2;1;1
11000;1328;154;3;5;3;4
11000;1328;154;3;5;3;4
11000;2418;263;4;4;1;2
11000;2178;190;3;5;3;3
11000;2345;196;4;3;2;3
11000;5000;296;4;5;4;3
11000;1400;156;3;4;3;2
11000;3150;259;3;6;3;3
11000;3099;420;4;6;4;5
11000;2000;215;4;2;1;2
11000;3500;206;4;2;1;3
11000;1900;170;4;4;3;3
11000;900;111;3;2;1;2
11066;1036;127;3;4;3;3
11500;1900;222;2;3;2;4
11500;2000;220;3;4;3;3
11500;1885;222;3;4;3;4
11500;1734;123;2;3;2;3
11500;1400;156;3;4;3;2
11500;2128;168;4;3;2;3
11500;1980;194;3;4;3;4
11500;2343;195;3;4;3;3
11600;1680;139;3;5;3;2
11700;5000;311;4;5;4;6
12000;4174;236;4;5;4;3
12000;3000;390;4;5;4;4
12000;2100;102;2;3;2;2
12000;0;271;4;4;3;5
12000;2700;161;3;4;3;3
12000;2371;220;4;3;2;4
12000;1200;159;3;4;3;2
12000;1200;159;3;4;3;2
12000;1200;159;3;5;2;2
12000;4174;236;4;5;4;3
12000;2300;166;3;4;3;2
12000;4000;247;3;4;3;3
12000;4000;245;4;5;4;3
12000;2300;168;3;4;3;2
12000;2520;180;4;4;3;2
12000;1985;226;3;3;2;2
12000;4300;180;3;4;3;3
12000;3500;205;3;4;3;4
12000;4100;300;4;3;2;3
12000;3940;370;4;3;2;2
12000;960;140;4;3;2;2
12000;2600;221;4;4;3;4
12000;5251;378;3;4;3;3
12000;2400;166;3;4;3;4
12000;2350;225;4;3;2;4
12000;3580;220;4;3;2;3
12000;1440;141;3;4;3;2
12000;1880;230;4;5;4;2
12000;1458;225;3;4;1;3
12000;3000;370;4;5;4;4
12000;1200;159;3;4;3;2
12000;0;138;3;3;2;2
12000;3160;259;2;3;2;3
12000;2500;263;3;4;3;4
12000;1880;235;4;5;4;3
12000;2000;210;4;5;4;3
12000;1800;200;3;3;2;4
12500;2900;165;3;5;3;3
12500;3000;397;3;5;3;5
12500;4000;250;3;4;3;3
12500;2100;106;1;2;1;2
12500;2450;210;2;3;2;4
12950;0;207;4;5;4;3
13000;2430;195;4;5;3;3
13000;1900;234;4;4;3;4
13000;1900;234;3;4;3;4
13000;1500;101;2;3;2;2
13000;2200;168;3;4;3;3
13000;2100;210;3;2;1;3
13000;2300;204;3;4;3;3
13000;2000;255;4;5;4;4
13000;2196;240;3;4;3;3
13000;2300;181;3;4;3;4
13000;1980;258;4;4;3;4
13000;2284;162;3;5;3;3
13000;3740;195;3;4;3;3
13000;2153;258;3;4;3;4
13350;3100;250;4;5;4;4
13500;3399;243;3;4;3;3
13700;2850;211;3;4;3;3
13800;2000;170;3;4;3;3
13990;1800;200;3;5;3;4
13993;2400;360;4;5;4;3
14000;0;100;2;2;1;1
14000;1800;210;4;6;4;3
14000;5000;290;4;6;4;4
14000;2500;190;3;5;3;3
14000;3000;250;4;6;4;4
14000;5200;420;4;5;4;4
14000;2700;242;4;5;4;4
14000;1700;194;3;5;4;4
14000;1900;289;5;5;4;4
14000;1400;165;2;3;2;2
14000;2700;194;4;3;2;5
14000;3000;200;4;3;2;3
14000;2000;208;3;4;3;3
14000;2500;191;3;4;3;3
14000;1700;167;3;4;3;3
14000;2500;200;3;4;3;3
14000;1500;230;4;5;4;0
14000;0;292;3;2;1;2
14000;5800;400;6;8;2;2
14000;2500;211;3;5;3;3
14000;4981;306;3;4;3;6
14000;1800;210;4;5;4;3
14000;2400;215;4;5;4;3
14000;1400;165;2;3;2;2
14000;2605;208;4;4;3;3
14850;4086;305;3;3;2;3
14983;2100;350;3;4;3;3
15000;100;58;2;2;1;1
15000;3000;136;2;4;2;1
15000;0;309;4;6;4;4
15000;3200;277;4;6;4;4
15000;4700;377;4;6;4;5
15000;0;265;4;2;1;1
15000;0;320;4;4;3;3
15000;2175;98;2;3;2;2
15000;1500;138;1;2;1;2
15000;2100;180;2;3;2;3
15000;4300;300;4;5;4;4
15000;3502;225;3;4;3;4
15000;2682;220;3;5;4;3
15000;2569;232;4;1;2;3
15000;2569;240;4;3;2;3
15000;5500;340;4;4;3;4
15000;2057;204;2;3;2;3
15000;3000;220;3;4;3;4
15000;6800;456;4;5;4;5
15000;8000;452;4;5;4;6
15000;1800;170;3;4;3;3
15000;2200;251;4;5;4;5
15000;3600;300;4;5;4;4
15000;2500;220;3;4;3;3
15000;900;296;4;5;3;4
15000;2000;101;1;2;1;2
15000;2000;204;4;5;3;3
15000;2200;250;4;6;4;5
15000;7928;340;3;4;3;5
15000;2500;203;3;4;3;3
15000;2700;250;4;5;4;4
15000;2000;251;4;5;4;4
15000;2500;205;4;6;4;4
15000;2500;240;4;5;4;4
15338;1850;158;3;4;3;3
15600;2300;162;3;4;3;3
16000;1739;230;4;3;2;4
16000;2800;370;5;7;4;5
16000;2000;251;4;6;4;4
16000;5500;300;3;4;3;4
16000;4800;425;5;6;5;7
16000;3161;230;3;2;1;2
16000;2500;211;3;3;2;3
16000;3500;280;2;3;2;3
16000;2100;239;3;6;3;4
16000;1300;168;2;3;2;2
16000;1980;204;3;4;3;3
16000;4000;280;4;4;3;5
16000;3500;280;3;4;3;3
16500;3613;269;3;4;3;3
16900;2700;370;4;5;4;5
17000;3769;263;3;4;3;3
17000;4200;304;4;5;4;4
17000;4100;280;4;5;4;4
17000;2800;250;3;4;3;0
17000;3000;267;3;4;3;5
17000;0;264;3;4;3;5
17000;2500;228;4;5;3;3
17000;2200;240;4;5;4;5
17500;2159;175;2;3;2;2
17500;2900;266;4;5;4;5
18000;1890;245;4;5;2;4
18000;2200;200;3;4;3;3
18000;3500;370;4;6;4;5
18000;3000;278;4;3;2;3
18000;5000;360;4;5;4;4
18000;4600;226;4;5;4;4
18000;3800;232;3;4;3;3
18000;4500;325;4;4;3;4
18000;3200;371;4;5;4;5
18000;1400;208;3;4;3;3
18700;4050;263;3;4;3;3
18800;1700;188;3;5;3;3
19000;2100;222;4;6;4;4
19000;2099;392;4;5;4;4
19900;7800;880;5;4;5;6
20000;2800;250;4;6;4;4
20000;2300;131;2;3;2;2
20000;4995;240;3;4;3;3
20000;2000;222;4;4;3;4
20000;4690;540;4;3;2;4
20000;5030;540;4;3;2;4
20000;0;469;4;5;4;4
20000;5705;469;4;5;4;4
20000;3721;228;3;4;3;4
20000;4800;470;4;5;4;4
20000;3331;245;4;5;4;4
20000;1920;222;4;4;3;4
20000;4323;317;4;2;4;5
20000;4633;314;4;4;3;5
20000;2500;245;3;4;3;3
21000;0;223;3;2;1;1
21000;3000;208;4;4;3;3
22000;2337;218;3;6;3;4
22000;2450;230;3;3;2;2
22000;3100;223;3;2;1;2
22000;4000;262;4;5;4;4
22000;3500;280;4;6;4;4
22300;1800;209;4;5;3;3
23000;5500;270;2;3;2;4
23000;4900;292;4;1;0;5
23000;5600;364;4;5;4;5
24000;4710;364;4;6;4;5
25000;4500;306;3;4;3;5
25000;1600;209;3;4;3;3
25000;3320;222;4;5;4;9
25000;5636;327;4;3;2;3
25000;7500;627;4;5;4;6
25000;4600;364;4;2;1;0
25000;3700;266;3;4;3;7
25000;6000;600;4;5;4;8
25000;1587;248;4;3;2;4
